Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1282,CA-2023-122154,4/9/2023,4/11/2023,First Class,SA-20830,Sue Ann Reed,Consumer,INDIA,Hyderabad,Telangana,32216,South,OFF-LA-10000121,Office Supplies,Labels,Avery 48,15.12,3,0.2,4.91
1283,CA-2023-122154,4/9/2023,4/11/2023,First Class,SA-20830,Sue Ann Reed,Consumer,INDIA,Hyderabad,Telangana,32216,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,17.43,1,0.7,-13.36
1284,CA-2023-122154,4/9/2023,4/11/2023,First Class,SA-20830,Sue Ann Reed,Consumer,INDIA,Hyderabad,Telangana,32216,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,251.64,3,0.2,88.07
1285,US-2021-149692,12/6/2021,12/12/2021,Standard Class,KW-16435,Katrina Willman,Consumer,INDIA,Ujjain,Madhya Pradesh,78745,North,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.77,7,0.8,-4.85
1286,CA-2022-119445,6/26/2022,7/3/2022,Standard Class,GM-14500,Gene McClure,Consumer,INDIA,Kolkata,West Bengal,2908,East,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5,0,1.04
1287,CA-2021-124268,7/4/2021,7/8/2021,Standard Class,AD-10180,Alan Dominguez,Home Office,INDIA,Bhubaneshwar,Odissa,10035,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3,0,4.49
1288,CA-2022-154711,11/22/2022,11/26/2022,Standard Class,TB-21355,Todd Boyes,Corporate,INDIA,Bhubaneshwar,Odissa,750909,East,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0,11.17
1289,CA-2022-154711,11/22/2022,11/26/2022,Standard Class,TB-21355,Todd Boyes,Corporate,INDIA,Bhubaneshwar,Odissa,750909,East,OFF-BI-10000605,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks,,,,
1290,CA-2022-154711,11/22/2022,11/26/2022,Standard Class,TB-21355,Todd Boyes,Corporate,INDIA,Bhubaneshwar,Odissa,750909,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,20.82,3,0,7.5
1291,CA-2022-163384,11/10/2022,11/12/2022,First Class,CC-12430,Chuck Clark,Home Office,INDIA,Surat,Gujarat,94122,West,OFF-BI-10004970,Office Supplies,Binders,ACCOHIDE 3-Ring Binder,,,,
1292,CA-2022-163384,11/10/2022,11/12/2022,First Class,CC-12430,Chuck Clark,Home Office,INDIA,Surat,Gujarat,94122,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,32.4,5,0,15.55
1293,CA-2021-101707,8/27/2021,9/1/2021,Standard Class,PF-19165,Philip Fox,Consumer,INDIA,Rajkot,Gujarat,92105,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,32.94,3,0,9.22
1294,CA-2021-101707,8/27/2021,9/1/2021,Standard Class,PF-19165,Philip Fox,Consumer,INDIA,Rajkot,Gujarat,92105,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,114.2,5,0,52.53
1295,CA-2021-101707,8/27/2021,9/1/2021,Standard Class,PF-19165,Philip Fox,Consumer,INDIA,Rajkot,Gujarat,92105,West,OFF-LA-10000134,Office Supplies,Labels,Avery 511,3.08,1,0,1.48
1296,CA-2021-138898,5/25/2021,5/29/2021,Standard Class,JH-16180,Justin Hirsh,Consumer,INDIA,Jaipur,Rajasthan,81001,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,845.73,13,0.2,84.57
1297,CA-2023-115427,12/30/2023,1/3/2018,Standard Class,EB-13975,Erica Bern,Corporate,INDIA,Ahmedabad,Gujarat,94533,West,OFF-BI-10002103,Office Supplies,Binders,Cardinal Slant-D Ring Binder,,,,
1298,CA-2023-115427,12/30/2023,1/3/2018,Standard Class,EB-13975,Erica Bern,Corporate,INDIA,Ahmedabad,Gujarat,94533,West,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,20.72,2,0.2,6.48
1299,CA-2022-134425,12/8/2022,12/12/2022,Second Class,QJ-19255,Raipur Jones,Corporate,INDIA,Bhopal,Madhya Pradesh,313001,North,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,0,2.3
1300,CA-2021-121391,10/4/2021,10/7/2021,First Class,AA-10315,Alex Avila,Consumer,INDIA,Surat,Gujarat,335009,West,OFF-ST-10001590,Office Supplies,Storage,Tenex Personal Project File with Scoop Front Design,,,,
1301,CA-2022-137043,12/23/2022,12/25/2022,Second Class,LC-17140,Logan Currie,Consumer,INDIA,Thiruvantapuram,Kerala,605036,South,FUR-FU-10003664,Furniture,Furnishings,Electrix Architect's Clamp-On Swing Arm Lamp,,,,
1302,CA-2022-137043,12/23/2022,12/25/2022,Second Class,LC-17140,Logan Currie,Consumer,INDIA,Thiruvantapuram,Kerala,605036,South,FUR-FU-10003664,Furniture,Furnishings,Electrix Architect's Clamp-On Swing Arm Lamp,,,,
1303,CA-2021-115847,9/19/2021,9/24/2021,Second Class,TC-21535,Tracy Collins,Home Office,INDIA,Thiruvantapuram,Kerala,22204,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,2,0,4.34
1304,US-2023-126179,7/3/2023,7/7/2023,Standard Class,CS-12460,Chuck Sachs,Consumer,INDIA,Bangalore,Karnataka,31907,South,FUR-FU-10002554,Furniture,Furnishings,Westinghouse Floor Lamp with Metal Mesh Shade,,,,
1305,US-2023-126179,7/3/2023,7/7/2023,Standard Class,CS-12460,Chuck Sachs,Consumer,INDIA,Bangalore,Karnataka,31907,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97,3,0,77.75
1306,CA-2022-101966,7/14/2022,7/16/2022,Second Class,BM-11785,Bryan Mills,Consumer,INDIA,Gwalior,Madhya Pradesh,77036,North,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.94,7,0.2,52.49
1307,CA-2022-141397,6/20/2022,6/21/2022,First Class,RC-19825,Roy Collins,Consumer,INDIA,Rajkot,Gujarat,360001,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,46.76,7,0,22.44
1308,CA-2022-141397,6/20/2022,6/21/2022,First Class,RC-19825,Roy Collins,Consumer,INDIA,Rajkot,Gujarat,360001,West,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.71,3,0.2,6.42
1309,CA-2022-141397,6/20/2022,6/21/2022,First Class,RC-19825,Roy Collins,Consumer,INDIA,Rajkot,Gujarat,360001,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2,0,5.66
1310,CA-2022-141397,6/20/2022,6/21/2022,First Class,RC-19825,Roy Collins,Consumer,INDIA,Rajkot,Gujarat,360001,West,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0,9.72
1311,CA-2022-141397,6/20/2022,6/21/2022,First Class,RC-19825,Roy Collins,Consumer,INDIA,Rajkot,Gujarat,360001,West,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,161.57,2,0.2,-8.08
1312,CA-2022-141082,12/9/2022,12/13/2022,Standard Class,FM-14380,Fred McMath,Consumer,INDIA,Bhilai,Assam,1841,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69,1,0,1.73
1313,CA-2022-141082,12/9/2022,12/13/2022,Standard Class,FM-14380,Fred McMath,Consumer,INDIA,Bhilai,Assam,1841,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,122.12,4,0,56.18
1314,US-2022-134488,9/24/2022,10/1/2022,Standard Class,PK-19075,Pete Kriz,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,155.37,2,0.3,-13.32
1315,CA-2022-145919,12/18/2022,12/23/2022,Standard Class,HG-14965,Henry Goldwyn,Corporate,INDIA,Ahmedabad,Gujarat,320008,West,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11""",,,,
1316,CA-2022-145919,12/18/2022,12/23/2022,Standard Class,HG-14965,Henry Goldwyn,Corporate,INDIA,Ahmedabad,Gujarat,320008,West,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8,0,62.51
1317,CA-2022-145919,12/18/2022,12/23/2022,Standard Class,HG-14965,Henry Goldwyn,Corporate,INDIA,Ahmedabad,Gujarat,320008,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5,0,28.97
1318,CA-2023-157651,12/10/2023,12/14/2023,Standard Class,HA-14920,Helen Andreada,Consumer,INDIA,Kolkata,West Bengal,19120,East,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14.2,1,0.2,3.37
1319,CA-2020-160773,7/1/2020,7/5/2020,Standard Class,LW-16825,Laurel Workman,Corporate,INDIA,Hyderabad,Telangana,32725,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,0.2,71.99
1320,CA-2020-160773,7/1/2020,7/5/2020,Standard Class,LW-16825,Laurel Workman,Corporate,INDIA,Hyderabad,Telangana,32725,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.18,6,0.7,-3.63
1321,CA-2023-167703,2/3/2023,2/8/2023,Standard Class,MC-17575,Matt Collins,Consumer,INDIA,Bhubaneshwar,Odissa,45231,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.23,3,0.7,-4.18
1322,CA-2023-167703,2/3/2023,2/8/2023,Standard Class,MC-17575,Matt Collins,Consumer,INDIA,Bhubaneshwar,Odissa,45231,East,OFF-ST-10001490,Office Supplies,Storage,Hot File 7-Pocket,,,,
1323,CA-2023-7500194,3/3/2023,3/8/2023,Standard Class,LP-17095,Liz Preis,Consumer,INDIA,Mysore,Karnataka,42071,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5,0,19.66
1324,CA-2023-162635,10/9/2023,10/10/2023,First Class,EB-14170,Evan Bailliet,Consumer,INDIA,Amravati,Andhra Pradesh,28403,South,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.82,4,0.2,3.52
1325,CA-2020-107153,9/28/2020,10/3/2020,Standard Class,GZ-14545,George Zrebassa,Corporate,INDIA,Bhilai,Assam,1841,East,OFF-ST-10001321,Office Supplies,Storage,Decoflex Hanging Personal Folder File,,,,
1326,US-2020-117058,5/27/2020,5/30/2020,First Class,LE-16810,Laurel Elliston,Consumer,INDIA,Raipur,Chattisgarh,60653,North,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,17.46,6,0.8,-30.56
1327,CA-2021-120439,6/14/2021,6/18/2021,Standard Class,AD-10180,Alan Dominguez,Home Office,INDIA,Kolkata,West Bengal,19120,East,FUR-FU-10001867,Furniture,Furnishings,Eldon Expressions Punched Metal & Wood Desk Accessories,,,,
1328,CA-2022-128258,3/30/2022,4/1/2022,First Class,CP-12085,Cathy Prescott,Corporate,INDIA,Bhilai,Assam,6360,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,11.34,1,0,5.56
1329,CA-2023-106033,10/15/2023,10/18/2023,Second Class,FG-14260,Frank Gastineau,Home Office,INDIA,Surat,Gujarat,94110,West,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4,0,26.38
1330,CA-2022-142762,5/23/2022,5/27/2022,Standard Class,LD-17005,Lisa DeCherney,Consumer,INDIA,Surat,Gujarat,335009,West,FUR-FU-10003691,Furniture,Furnishings,Eldon Image Series Desk Accessories,,,,
1331,CA-2023-127705,6/2/2023,6/6/2023,Standard Class,AB-10255,Alejandro Ballentine,Home Office,INDIA,Gopalpur,Odissa,44052,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1,0.4,-0.64
1332,CA-2023-127705,6/2/2023,6/6/2023,Standard Class,AB-10255,Alejandro Ballentine,Home Office,INDIA,Gopalpur,Odissa,44052,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2,0.2,2.4
1333,CA-2020-122567,2/16/2020,2/21/2020,Standard Class,MN-17935,Michael Nguyen,Consumer,INDIA,Ujjain,Madhya Pradesh,75220,North,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,3,0.8,-1.73
1334,CA-2020-122567,2/16/2020,2/21/2020,Standard Class,MN-17935,Michael Nguyen,Consumer,INDIA,Ujjain,Madhya Pradesh,75220,North,OFF-AP-10001303,Office Supplies,Appliances,Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day,,,,
1335,CA-2020-121664,5/6/2020,5/10/2020,Standard Class,HP-14815,Harold Pawlan,Home Office,INDIA,Ahmedabad,Gujarat,380002,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,140.74,8,0.2,52.78
1336,CA-2022-122133,5/16/2022,5/23/2022,Standard Class,JR-15670,Jim Radford,Consumer,INDIA,Guwahati,Assam,6457,East,OFF-ST-10002574,Office Supplies,Storage,SAFCO Commercial Wire Shelving,,,,
1337,US-2023-123281,4/2/2023,4/7/2023,Standard Class,JF-15190,Jamie Frazer,Consumer,INDIA,Ahmedabad,Gujarat,90008,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,0,6.53
1338,CA-2023-100524,3/31/2023,4/2/2023,Second Class,CM-12115,Chad McGuire,Consumer,INDIA,Bhubaneshwar,Odissa,10011,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,29.78,2,0,8.04
1339,CA-2023-100524,3/31/2023,4/2/2023,Second Class,CM-12115,Chad McGuire,Consumer,INDIA,Bhubaneshwar,Odissa,10011,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,3,0,176.17
1340,CA-2023-100524,3/31/2023,4/2/2023,Second Class,CM-12115,Chad McGuire,Consumer,INDIA,Bhubaneshwar,Odissa,10011,East,OFF-PA-10004911,Office Supplies,Paper,Rediform S.O.S. 1-Up Phone Message Bk,,,,
1341,CA-2023-113481,1/2/2023,1/4/2023,First Class,AS-10045,Aaron Smayling,Corporate,INDIA,Vishakhapatnam,Andhra Pradesh,28540,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,-27.83
1342,CA-2023-113481,1/2/2023,1/4/2023,First Class,AS-10045,Aaron Smayling,Corporate,INDIA,Vishakhapatnam,Andhra Pradesh,28540,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages",,,,
1343,CA-2023-113481,1/2/2023,1/4/2023,First Class,AS-10045,Aaron Smayling,Corporate,INDIA,Vishakhapatnam,Andhra Pradesh,28540,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,28.85,6,0.7,-21.16
1344,CA-2021-131758,5/28/2021,6/1/2021,Standard Class,KB-16315,Karl Braun,Consumer,INDIA,Bhubaneshwar,Odissa,11520,East,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,47.82,3,0,14.35
1345,CA-2021-131758,5/28/2021,6/1/2021,Standard Class,KB-16315,Karl Braun,Consumer,INDIA,Bhubaneshwar,Odissa,11520,East,OFF-LA-10000262,Office Supplies,Labels,Avery 494,13.05,5,0,6
1346,CA-2020-118339,3/17/2020,3/24/2020,Standard Class,BN-11515,Bradley Nguyen,Consumer,INDIA,Ujjain,Madhya Pradesh,55044,North,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,0,36.57
1347,CA-2020-118339,3/17/2020,3/24/2020,Standard Class,BN-11515,Bradley Nguyen,Consumer,INDIA,Ujjain,Madhya Pradesh,55044,North,OFF-PA-10000466,Office Supplies,Paper,Memo Book,,,,
1348,CA-2020-118339,3/17/2020,3/24/2020,Standard Class,BN-11515,Bradley Nguyen,Consumer,INDIA,Ujjain,Madhya Pradesh,55044,North,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,6,0,5.71
1349,CA-2020-118339,3/17/2020,3/24/2020,Standard Class,BN-11515,Bradley Nguyen,Consumer,INDIA,Ujjain,Madhya Pradesh,55044,North,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10,0,25.1
1350,CA-2020-118339,3/17/2020,3/24/2020,Standard Class,BN-11515,Bradley Nguyen,Consumer,INDIA,Ujjain,Madhya Pradesh,55044,North,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,6,0,17.22
1351,CA-2020-153976,10/3/2020,10/8/2020,Second Class,BP-11290,Beth Paige,Consumer,INDIA,Raipur,Chattisgarh,60201,North,FUR-CH-10002880,Furniture,Chairs,Global High-Back Leather Tilter,,,,
1352,CA-2022-162901,3/28/2022,3/31/2022,First Class,AS-10045,Aaron Smayling,Corporate,INDIA,Kochi,Kerala,22204,South,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,31.4,2,0,7.85
1353,CA-2023-162978,5/4/2023,5/9/2023,Standard Class,LW-16990,Lindsay Williams,Corporate,INDIA,Surat,Gujarat,335009,West,TEC-PH-10003092,Technology,Phones,Motorola L804,183.96,5,0.2,20.7
1354,CA-2023-162978,5/4/2023,5/9/2023,Standard Class,LW-16990,Lindsay Williams,Corporate,INDIA,Surat,Gujarat,335009,West,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,3,0,8.45
1355,CA-2023-162978,5/4/2023,5/9/2023,Standard Class,LW-16990,Lindsay Williams,Corporate,INDIA,Surat,Gujarat,335009,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.9,1,0.2,11.28
1356,US-2020-160444,7/5/2020,7/5/2020,Same Day,DC-12850,Dan Campbell,Consumer,INDIA,Gwalior,Madhya Pradesh,77036,North,OFF-ST-10001522,Office Supplies,Storage,Gould Plastics 18-Pocket Panel Bin,,,,
1357,US-2020-160444,7/5/2020,7/5/2020,Same Day,DC-12850,Dan Campbell,Consumer,INDIA,Gwalior,Madhya Pradesh,77036,North,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.42,11,0.2,-35.18
1358,CA-2022-145247,5/5/2022,5/7/2022,First Class,ND-18370,Natalie DeCherney,Consumer,INDIA,Bangalore,Karnataka,40214,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,3,0,36.4
1359,CA-2023-160045,4/26/2023,4/27/2023,First Class,LB-16735,Larry Blacks,Consumer,INDIA,Bhopal,Madhya Pradesh,462001,North,FUR-FU-10000010,Furniture,Furnishings,DAX Value U-Channel Document Frames,,,,
1360,US-2020-151925,9/26/2020,10/1/2020,Second Class,KT-16465,Kean Takahito,Consumer,INDIA,Ahmedabad,Gujarat,380002,West,FUR-CH-10002961,Furniture,Chairs,Leather Task Chair,,,,
1361,CA-2023-125199,10/19/2023,10/25/2023,Standard Class,HM-14860,Harry Marie,Corporate,INDIA,Kolkata,West Bengal,19120,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,123.26,7,0.2,9.24
1362,CA-2023-125199,10/19/2023,10/25/2023,Standard Class,HM-14860,Harry Marie,Corporate,INDIA,Kolkata,West Bengal,19120,East,OFF-PA-10004041,Office Supplies,Paper,It's Hot Message Books with Stickers,,,,
1363,CA-2023-125199,10/19/2023,10/25/2023,Standard Class,HM-14860,Harry Marie,Corporate,INDIA,Kolkata,West Bengal,19120,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,309.58,4,0.4,-56.76
1364,US-2023-155425,11/10/2023,11/11/2023,First Class,AB-10600,Ann Blume,Corporate,INDIA,Udaipur,Rajasthan,85705,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.39,14,0.7,-25.59
1365,US-2023-155425,11/10/2023,11/11/2023,First Class,AB-10600,Ann Blume,Corporate,INDIA,Udaipur,Rajasthan,85705,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.99,2,0.7,-64
1366,US-2023-155425,11/10/2023,11/11/2023,First Class,AB-10600,Ann Blume,Corporate,INDIA,Udaipur,Rajasthan,85705,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,239.95,6,0.2,-35.99
1367,US-2023-155425,11/10/2023,11/11/2023,First Class,AB-10600,Ann Blume,Corporate,INDIA,Udaipur,Rajasthan,85705,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,201.58,2,0.2,15.12
1368,US-2023-155425,11/10/2023,11/11/2023,First Class,AB-10600,Ann Blume,Corporate,INDIA,Udaipur,Rajasthan,85705,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.14,4,0.2,-146.11
1369,CA-2023-133249,7/8/2023,7/11/2023,First Class,SZ-20035,Sam Zeldin,Home Office,INDIA,Gandhinagar,Gujarat,90660,West,FUR-FU-10001588,Furniture,Furnishings,Deflect-o SuperTray Unbreakable Stackable Tray,,,,
1370,US-2021-103471,12/24/2021,12/28/2021,Standard Class,JR-15670,Jim Radford,Consumer,INDIA,Jaipur,Rajasthan,80906,West,FUR-BO-10002613,Furniture,Bookcases,Atlantic Metals Mobile 4-Shelf Bookcases,,,,
1371,US-2021-103471,12/24/2021,12/28/2021,Standard Class,JR-15670,Jim Radford,Consumer,INDIA,Jaipur,Rajasthan,80906,West,OFF-AR-10003405,Office Supplies,Art,Dixon My First Ticonderoga Pencil,,,,
1372,CA-2023-136672,3/7/2023,3/12/2023,Standard Class,MG-17890,Michael Granlund,Home Office,INDIA,Kolkata,West Bengal,20735,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0,4.91
1373,US-2020-157021,4/1/2020,4/6/2020,Second Class,KM-16720,Kunst Miller,Consumer,INDIA,Vadodara,Gujarat,94591,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,29.6,2,0,14.8
1374,US-2020-157021,4/1/2020,4/6/2020,Second Class,KM-16720,Kunst Miller,Consumer,INDIA,Vadodara,Gujarat,94591,West,OFF-BI-10000042,Office Supplies,Binders,Pressboard Data Binder,,,,
1375,CA-2021-120362,9/14/2021,9/19/2021,Standard Class,CA-12265,Christina Anderson,Consumer,INDIA,Panaji,Goa,84604,West,FUR-TA-10003008,Furniture,Tables,Lesro Round Back Collection Coffee Table,,,,
1376,CA-2020-126361,8/4/2020,8/9/2020,Second Class,VD-21670,Valerie Dominguez,Consumer,INDIA,Panaji,Goa,84062,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0,305.13
1377,CA-2020-126361,8/4/2020,8/9/2020,Second Class,VD-21670,Valerie Dominguez,Consumer,INDIA,Panaji,Goa,84062,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,447.84,8,0,219.44
1378,CA-2020-126361,8/4/2020,8/9/2020,Second Class,VD-21670,Valerie Dominguez,Consumer,INDIA,Panaji,Goa,84062,West,OFF-AR-10000896,Office Supplies,Art,Newell 329,16.4,5,0,4.26
1379,CA-2020-126361,8/4/2020,8/9/2020,Second Class,VD-21670,Valerie Dominguez,Consumer,INDIA,Panaji,Goa,84062,West,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,399.96,5,0.2,35
1380,CA-2020-126361,8/4/2020,8/9/2020,Second Class,VD-21670,Valerie Dominguez,Consumer,INDIA,Panaji,Goa,84062,West,OFF-ST-10002289,Office Supplies,Storage,Safco Wire Cube Shelving System,,,,
1381,CA-2020-126361,8/4/2020,8/9/2020,Second Class,VD-21670,Valerie Dominguez,Consumer,INDIA,Panaji,Goa,84062,West,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.18,1,0.2,4.78
1382,US-2022-100566,9/3/2022,9/9/2022,Standard Class,JK-16120,Julie Kriz,Home Office,INDIA,Korba,Chattisgarh,60505,North,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.95,3,0.6,-90.25
1383,US-2022-108504,2/5/2022,2/5/2022,Same Day,PP-18955,Paul Prost,Home Office,INDIA,Shivamogga,Karnataka,30080,South,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98,1,0,1.62
1384,US-2022-108504,2/5/2022,2/5/2022,Same Day,PP-18955,Paul Prost,Home Office,INDIA,Shivamogga,Karnataka,30080,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,348.84,9,0,170.93
1385,US-2022-108504,2/5/2022,2/5/2022,Same Day,PP-18955,Paul Prost,Home Office,INDIA,Shivamogga,Karnataka,30080,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,9.45,5,0,0.19
